	Narocnik	Povzrocit.	Postavka	Prej.blag.	Izdaja bl.	Material	Odprta klc	OEM	KumulKlc	Datum
	116741.0	1277138	3100	116741	05.02.2018	ME801545	2.0	KOS	2.0	07.02.2018
	116741.0	1277138	3200	116741	05.02.2018	ME801556	4.0	KOS	4.0	07.02.2018
	116741.0	1277138	3300	116741	05.02.2018	ME805706	2.0	KOS	2.0	07.02.2018
	116741.0	1277138	3400	116741	05.02.2018	ME801402	4.0	KOS	4.0	07.02.2018
	116741.0	1277138	3500	116741	05.02.2018	ME801558	4.0	KOS	4.0	07.02.2018
	116741.0	1277138	3600	116741	05.02.2018	ME800971	2.0	KOS	2.0	07.02.2018
	116741.0	1277138	3700	116741	05.02.2018	ME801070	1.0	KOS	1.0	07.02.2018
	116741.0	1277138	3800	116741	05.02.2018	ME801071	1.0	KOS	1.0	07.02.2018
	116741.0	1277138	3900	116741	05.02.2018	ME800945	1.0	KOS	1.0	07.02.2018
	116741.0	1277138	4000	116741	05.02.2018	ME800948	1.0	KOS	1.0	07.02.2018
	116741.0	1277138	4100	116741	05.02.2018	ME801374	1.0	KOS	1.0	07.02.2018
	116741.0	1277138	4200	116741	05.02.2018	ME801407	1.0	KOS	1.0	07.02.2018
	116741.0	1277158	1300	116741	05.02.2018	ME803537	2.0	KOS	2.0	07.02.2018
	116741.0	1277158	1200	116741	05.02.2018	ME805706	1.0	KOS	1.0	07.02.2018
	116741.0	1277158	1100	116741	05.02.2018	ME803627	4.0	KOS	4.0	07.02.2018
	116741.0	1277158	1000	116741	05.02.2018	ME803562	1.0	KOS	1.0	07.02.2018
	116741.0	1277158	900	116741	05.02.2018	ME803439	1.0	KOS	1.0	07.02.2018
	116741.0	1277158	800	116741	05.02.2018	ME803398	2.0	KOS	2.0	07.02.2018
	116741.0	1277158	700	116741	05.02.2018	ME801631	1.0	KOS	1.0	07.02.2018
	116741.0	1277158	600	116741	05.02.2018	ME825092	1.0	KOS	1.0	07.02.2018
	116741.0	1277158	500	116741	05.02.2018	ME825089	1.0	KOS	1.0	07.02.2018
	116741.0	1277158	400	116741	05.02.2018	ME825087	2.0	KOS	2.0	07.02.2018
	116741.0	1277158	300	116741	05.02.2018	ME801900	1.0	KOS	1.0	07.02.2018
	116741.0	1277158	200	116741	05.02.2018	ME801901	1.0	KOS	1.0	07.02.2018
	116741.0	1277158	100	116741	05.02.2018	ME813271	1.0	KOS	1.0	07.02.2018
	116741.0	1277154	100	116741	05.02.2018	ME801138	2.0	KOS	2.0	07.02.2018
	116741.0	1277149	200	116741	05.02.2018	ME801134	2.0	KOS	2.0	07.02.2018
	116741.0	1277149	100	116741	05.02.2018	ME801133	1.0	KOS	1.0	07.02.2018
	116741.0	1277147	300	116741	05.02.2018	ME800974	1.0	KOS	1.0	07.02.2018
	116741.0	1277147	200	116741	05.02.2018	ME801371	2.0	KOS	2.0	07.02.2018
	116741.0	1277138	1700	116741	05.02.2018	ME801559	4.0	KOS	4.0	07.02.2018
	116741.0	1277138	1800	116741	05.02.2018	ME801372	2.0	KOS	2.0	07.02.2018
	116741.0	1277138	1900	116741	05.02.2018	ME801373	2.0	KOS	2.0	07.02.2018
	116741.0	1277147	100	116741	05.02.2018	ME801548	1.0	KOS	1.0	07.02.2018
	1024.0	1288914	2	1024	05.02.2018	SN04-10103	1.0	KOS	1.0	07.02.2018
	1024.0	1288914	1	1024	05.02.2018	HB 324	1.0	KOS	1.0	07.02.2018
	116741.0	1296062	100	116741	05.02.2018	W10006119+00002	1.008	KG	1.008	07.02.2018
	100022.0	1296064	100	100022	05.02.2018	KOST09	1.0	KOS	1.0	07.02.2018
	116741.0	1277211	200	116741	05.02.2018	ME804252	1.0	KOS	1.0	07.02.2018
	116741.0	1277211	100	116741	05.02.2018	ME804250	1.0	KOS	1.0	07.02.2018
	116741.0	1277208	200	116741	05.02.2018	ME805991	1.0	KOS	1.0	07.02.2018
	116741.0	1277208	100	116741	05.02.2018	ME805990	1.0	KOS	1.0	07.02.2018
	116741.0	1277205	1300	116741	05.02.2018	ME816405	1.0	KOS	1.0	07.02.2018
	116741.0	1277205	1200	116741	05.02.2018	ME824672	1.0	KOS	1.0	07.02.2018
	116741.0	1277205	1100	116741	05.02.2018	ME816406	1.0	KOS	1.0	07.02.2018
	116741.0	1277205	1000	116741	05.02.2018	ME816395	1.0	KOS	1.0	07.02.2018
	116741.0	1277205	900	116741	05.02.2018	ME816394	1.0	KOS	1.0	07.02.2018
	116741.0	1277205	800	116741	05.02.2018	ME824694	1.0	KOS	1.0	07.02.2018
	116741.0	1277205	700	116741	05.02.2018	ME823317	1.0	KOS	1.0	07.02.2018
	116741.0	1277205	600	116741	05.02.2018	ME816540	1.0	KOS	1.0	07.02.2018
	116741.0	1277205	500	116741	05.02.2018	ME816384	2.0	KOS	2.0	07.02.2018
	116741.0	1277205	400	116741	05.02.2018	ME816407	1.0	KOS	1.0	07.02.2018
	116741.0	1277205	300	116741	05.02.2018	ME816385	1.0	KOS	1.0	07.02.2018
	116741.0	1277205	200	116741	05.02.2018	ME816370	1.0	KOS	1.0	07.02.2018
	116741.0	1277205	100	116741	05.02.2018	ME816353	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	5300	116741	05.02.2018	ME816348	1.0	KOS	1.0	07.02.2018
	1024.0	1288914	3	1024	05.02.2018	SN06-10104	2.0	KOS	2.0	07.02.2018
	1024.0	1292265	7	1024	05.02.2018	S104G0507M	2.0	KOS	2.0	07.02.2018
	1024.0	1292265	3	1024	05.02.2018	S104G0503M	3.0	KOS	3.0	07.02.2018
	1024.0	1292265	2	1024	05.02.2018	S104G0502M	3.0	KOS	3.0	07.02.2018
	1024.0	1290129	12	1024	05.02.2018	S405G0699M	5.0	KOS	5.0	07.02.2018
	1024.0	1290129	11	1024	05.02.2018	S405G0610M	30.0	KOS	30.0	07.02.2018
	1024.0	1290129	10	1024	05.02.2018	S405G0609M	20.0	KOS	20.0	07.02.2018
	1024.0	1290129	9	1024	05.02.2018	S405G0607M	5.0	KOS	5.0	07.02.2018
	1024.0	1290129	8	1024	05.02.2018	S405G0606M	5.0	KOS	5.0	07.02.2018
	1024.0	1290129	7	1024	05.02.2018	S405G0605M	5.0	KOS	5.0	07.02.2018
	1024.0	1290129	6	1024	05.02.2018	S405G0604M	10.0	KOS	10.0	07.02.2018
	1024.0	1290129	5	1024	05.02.2018	S405G0603M	5.0	KOS	5.0	07.02.2018
	1024.0	1290129	4	1024	05.02.2018	S405G0602M	5.0	KOS	5.0	07.02.2018
	1024.0	1290129	3	1024	05.02.2018	S405G0601M	5.0	KOS	5.0	07.02.2018
	1024.0	1290129	2	1024	05.02.2018	SN07-10104	5.0	KOS	5.0	07.02.2018
	1024.0	1290129	1	1024	05.02.2018	HBS2663	10.0	KOS	10.0	07.02.2018
	1024.0	1288914	10	1024	05.02.2018	S107G0198	1.0	KOS	1.0	07.02.2018
	1024.0	1288914	9	1024	05.02.2018	S107G0107	1.0	KOS	1.0	07.02.2018
	1024.0	1288914	8	1024	05.02.2018	S107G0106	1.0	KOS	1.0	07.02.2018
	1024.0	1288914	7	1024	05.02.2018	S107G0105	1.0	KOS	1.0	07.02.2018
	1024.0	1288914	6	1024	05.02.2018	S107G0104	1.0	KOS	1.0	07.02.2018
	1024.0	1288914	5	1024	05.02.2018	S107G0103	1.0	KOS	1.0	07.02.2018
	1024.0	1288914	4	1024	05.02.2018	S107G0102	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	2900	116741	05.02.2018	ME805992	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	2800	116741	05.02.2018	ME801157	2.0	KOS	2.0	07.02.2018
	116741.0	1277202	2700	116741	05.02.2018	ME801155	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	2600	116741	05.02.2018	ME816336	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	2500	116741	05.02.2018	ME816333	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	2400	116741	05.02.2018	ME816298	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	2300	116741	05.02.2018	ME816297	2.0	KOS	2.0	07.02.2018
	116741.0	1277202	2200	116741	05.02.2018	ME816296	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	2100	116741	05.02.2018	ME816289	2.0	KOS	2.0	07.02.2018
	116741.0	1277202	2000	116741	05.02.2018	ME816280	2.0	KOS	2.0	07.02.2018
	116741.0	1277202	1900	116741	05.02.2018	ME816225	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	1800	116741	05.02.2018	ME814654	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	1700	116741	05.02.2018	ME813965	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	1600	116741	05.02.2018	ME801193	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	1500	116741	05.02.2018	ME801192	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	1400	116741	05.02.2018	ME801191	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	1300	116741	05.02.2018	ME801180	2.0	KOS	2.0	07.02.2018
	116741.0	1277202	1200	116741	05.02.2018	ME801174	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	1100	116741	05.02.2018	ME801170	2.0	KOS	2.0	07.02.2018
	116741.0	1277202	1000	116741	05.02.2018	ME801169	2.0	KOS	2.0	07.02.2018
	116741.0	1277202	900	116741	05.02.2018	ME801156	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	800	116741	05.02.2018	ME801145	2.0	KOS	2.0	07.02.2018
	116741.0	1277202	3000	116741	05.02.2018	ME816211	2.0	KOS	2.0	07.02.2018
	116741.0	1277202	5200	116741	05.02.2018	ME816351	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	5100	116741	05.02.2018	ME816337	2.0	KOS	2.0	07.02.2018
	116741.0	1277202	5000	116741	05.02.2018	ME824593	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	4900	116741	05.02.2018	ME824634	2.0	KOS	2.0	07.02.2018
	116741.0	1277202	4800	116741	05.02.2018	ME816483	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	4700	116741	05.02.2018	ME816480	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	4600	116741	05.02.2018	ME816209	2.0	KOS	2.0	07.02.2018
	116741.0	1277202	4500	116741	05.02.2018	ME801131	4.0	KOS	4.0	07.02.2018
	116741.0	1277202	4400	116741	05.02.2018	ME801136	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	4300	116741	05.02.2018	ME801130	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	4200	116741	05.02.2018	ME835724	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	4100	116741	05.02.2018	ME835687	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	4000	116741	05.02.2018	ME824491	2.0	KOS	2.0	07.02.2018
	116741.0	1277202	3900	116741	05.02.2018	ME819663	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	3800	116741	05.02.2018	ME801175	3.0	KOS	3.0	07.02.2018
	116741.0	1277202	3700	116741	05.02.2018	ME801106	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	3600	116741	05.02.2018	ME816523	1.0	KOS	1.0	07.02.2018
	116741.0	1277202	3500	116741	05.02.2018	ME816423	4.0	KOS	4.0	07.02.2018
	116741.0	1277202	3400	116741	05.02.2018	ME816286	2.0	KOS	2.0	07.02.2018
	116741.0	1277202	3300	116741	05.02.2018	ME816262	2.0	KOS	2.0	07.02.2018
	116741.0	1277202	3200	116741	05.02.2018	ME816261	2.0	KOS	2.0	07.02.2018
	116741.0	1277202	3100	116741	05.02.2018	ME815109	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	700	116741	05.02.2018	ME801112	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	600	116741	05.02.2018	ME801111	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	500	116741	05.02.2018	ME801110	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	400	116741	05.02.2018	ME801109	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	300	116741	05.02.2018	ME801102	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	200	116741	05.02.2018	ME801101	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	100	116741	05.02.2018	ME858722	2.0	KOS	2.0	07.02.2018
	116741.0	1277072	300	116741	05.02.2018	ME800974	1.0	KOS	1.0	07.02.2018
	116741.0	1277072	200	116741	05.02.2018	ME801371	2.0	KOS	2.0	07.02.2018
	116741.0	1277072	100	116741	05.02.2018	ME801548	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	4200	116741	05.02.2018	ME801407	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	4100	116741	05.02.2018	ME801374	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	4000	116741	05.02.2018	ME800948	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	3900	116741	05.02.2018	ME800945	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	3800	116741	05.02.2018	ME801071	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	3700	116741	05.02.2018	ME801070	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	3600	116741	05.02.2018	ME800971	2.0	KOS	2.0	07.02.2018
	116741.0	1277060	3500	116741	05.02.2018	ME801558	4.0	KOS	4.0	07.02.2018
	116741.0	1277060	3400	116741	05.02.2018	ME801402	4.0	KOS	4.0	07.02.2018
	116741.0	1277060	3300	116741	05.02.2018	ME805706	2.0	KOS	2.0	07.02.2018
	116741.0	1277060	3200	116741	05.02.2018	ME801556	4.0	KOS	4.0	07.02.2018
	116741.0	1277060	3100	116741	05.02.2018	ME801545	2.0	KOS	2.0	07.02.2018
	116741.0	1277060	3000	116741	05.02.2018	ME800944	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	2900	116741	05.02.2018	ME800943	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	2800	116741	05.02.2018	ME800942	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	2700	116741	05.02.2018	ME800929	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	2600	116741	05.02.2018	ME813271	2.0	KOS	2.0	07.02.2018
	116741.0	1277060	2500	116741	05.02.2018	ME801066	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	2400	116741	05.02.2018	ME800978	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	2300	116741	05.02.2018	ME801555	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	800	116741	05.02.2018	ME801114	4.0	KOS	4.0	07.02.2018
	116741.0	1277078	3800	116741	05.02.2018	ME824500	2.0	KOS	2.0	07.02.2018
	116741.0	1277078	3700	116741	05.02.2018	ME824491	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	3600	116741	05.02.2018	ME801213	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	3500	116741	05.02.2018	ME801211	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	3400	116741	05.02.2018	ME801175	3.0	KOS	3.0	07.02.2018
	116741.0	1277078	3300	116741	05.02.2018	ME801127	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	3200	116741	05.02.2018	ME801106	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	3100	116741	05.02.2018	ME830469	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	3000	116741	05.02.2018	ME830374	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	2900	116741	05.02.2018	ME830104	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	2800	116741	05.02.2018	ME805992	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	2700	116741	05.02.2018	ME801157	2.0	KOS	2.0	07.02.2018
	116741.0	1277078	2600	116741	05.02.2018	ME801155	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	2500	116741	05.02.2018	ME801193	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	2400	116741	05.02.2018	ME801192	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	2300	116741	05.02.2018	ME801191	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	2200	116741	05.02.2018	ME801180	2.0	KOS	2.0	07.02.2018
	116741.0	1277078	2100	116741	05.02.2018	ME801174	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	2000	116741	05.02.2018	ME801170	2.0	KOS	2.0	07.02.2018
	116741.0	1277078	1900	116741	05.02.2018	ME801169	2.0	KOS	2.0	07.02.2018
	116741.0	1277078	1800	116741	05.02.2018	ME801158	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	1700	116741	05.02.2018	ME801156	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	1600	116741	05.02.2018	ME801145	2.0	KOS	2.0	07.02.2018
	116741.0	1277078	1500	116741	05.02.2018	ME801142	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	1400	116741	05.02.2018	ME801141	2.0	KOS	2.0	07.02.2018
	116741.0	1277078	1300	116741	05.02.2018	ME801140	2.0	KOS	2.0	07.02.2018
	116741.0	1277078	1200	116741	05.02.2018	ME801139	1.0	KOS	1.0	07.02.2018
	116741.0	1277078	1100	116741	05.02.2018	ME801119	3.0	KOS	3.0	07.02.2018
	116741.0	1277078	1000	116741	05.02.2018	ME801116	3.0	KOS	3.0	07.02.2018
	116741.0	1277078	900	116741	05.02.2018	ME801115	2.0	KOS	2.0	07.02.2018
	116741.0	1277060	2200	116741	05.02.2018	ME801554	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	1300	116741	05.02.2018	ME838278	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	1200	116741	05.02.2018	ME824848	2.0	KOS	2.0	07.02.2018
	116741.0	1277060	1100	116741	05.02.2018	ME824798	3.0	KOS	3.0	07.02.2018
	116741.0	1277060	1000	116741	05.02.2018	ME801546	2.0	KOS	2.0	07.02.2018
	116741.0	1277060	900	116741	05.02.2018	ME801528	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	800	116741	05.02.2018	ME801527	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	700	116741	05.02.2018	ME801400	2.0	KOS	2.0	07.02.2018
	116741.0	1277060	600	116741	05.02.2018	ME801078	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	500	116741	05.02.2018	ME801534	2.0	KOS	2.0	07.02.2018
	116741.0	1277060	400	116741	05.02.2018	ME801370	2.0	KOS	2.0	07.02.2018
	116741.0	1277060	300	116741	05.02.2018	ME801077	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	200	116741	05.02.2018	ME801076	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	100	116741	05.02.2018	ME800910	4.0	KOS	4.0	07.02.2018
	116741.0	1277055	1200	116741	05.02.2018	ME806396	4.0	KOS	4.0	07.02.2018
	116741.0	1277055	1100	116741	05.02.2018	ME803852	1.0	KOS	1.0	07.02.2018
	116741.0	1277055	1000	116741	05.02.2018	ME803950	2.0	KOS	2.0	07.02.2018
	116741.0	1277055	900	116741	05.02.2018	ME804008	2.0	KOS	2.0	07.02.2018
	116741.0	1277055	800	116741	05.02.2018	ME8022723	2.0	KOS	2.0	07.02.2018
	116741.0	1277055	700	116741	05.02.2018	ME815428	1.0	KOS	1.0	07.02.2018
	116741.0	1277055	600	116741	05.02.2018	ME810433	1.0	KOS	1.0	07.02.2018
	116741.0	1277055	500	116741	05.02.2018	ME806393	1.0	KOS	1.0	07.02.2018
	116741.0	1277055	400	116741	05.02.2018	ME806392	1.0	KOS	1.0	07.02.2018
	116741.0	1277055	300	116741	05.02.2018	ME806391	1.0	KOS	1.0	07.02.2018
	116741.0	1277055	200	116741	05.02.2018	ME804070	1.0	KOS	1.0	07.02.2018
	116741.0	1277055	100	116741	05.02.2018	ME804006	1.0	KOS	1.0	07.02.2018
	116741.0	1277053	1000	116741	05.02.2018	ME803852	2.0	KOS	2.0	07.02.2018
	116741.0	1277053	900	116741	05.02.2018	ME803950	2.0	KOS	2.0	07.02.2018
	116741.0	1277053	800	116741	05.02.2018	ME8029319	1.0	KOS	1.0	07.02.2018
	116741.0	1277053	700	116741	05.02.2018	ME8029318	1.0	KOS	1.0	07.02.2018
	116741.0	1277053	600	116741	05.02.2018	ME8029317	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	1400	116741	05.02.2018	ME838273	3.0	KOS	3.0	07.02.2018
	116741.0	1277060	2100	116741	05.02.2018	ME801557	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	2000	116741	05.02.2018	ME801399	1.0	KOS	1.0	07.02.2018
	116741.0	1277050	100	116741	05.02.2018	ME803085	1.0	KOS	1.0	07.02.2018
	116741.0	1277050	200	116741	05.02.2018	ME803709	1.0	KOS	1.0	07.02.2018
	116741.0	1277050	300	116741	05.02.2018	ME803719	1.0	KOS	1.0	07.02.2018
	116741.0	1277050	400	116741	05.02.2018	ME803723	1.0	KOS	1.0	07.02.2018
	116741.0	1277050	500	116741	05.02.2018	ME803724	1.0	KOS	1.0	07.02.2018
	116741.0	1277050	600	116741	05.02.2018	ME803848	1.0	KOS	1.0	07.02.2018
	116741.0	1277050	700	116741	05.02.2018	ME803850	1.0	KOS	1.0	07.02.2018
	116741.0	1277050	800	116741	05.02.2018	ME806388	2.0	KOS	2.0	07.02.2018
	116741.0	1277050	900	116741	05.02.2018	ME813344	1.0	KOS	1.0	07.02.2018
	116741.0	1277050	1000	116741	05.02.2018	ME813345	1.0	KOS	1.0	07.02.2018
	116741.0	1277050	1100	116741	05.02.2018	ME813346	2.0	KOS	2.0	07.02.2018
	116741.0	1277050	1200	116741	05.02.2018	ME8022998	2.0	KOS	2.0	07.02.2018
	116741.0	1277050	1300	116741	05.02.2018	ME803715	2.0	KOS	2.0	07.02.2018
	116741.0	1277050	1400	116741	05.02.2018	ME803716	2.0	KOS	2.0	07.02.2018
	116741.0	1277050	1500	116741	05.02.2018	ME803725	2.0	KOS	2.0	07.02.2018
	116741.0	1277050	1600	116741	05.02.2018	ME803717	2.0	KOS	2.0	07.02.2018
	116741.0	1277050	1700	116741	05.02.2018	ME803718	1.0	KOS	1.0	07.02.2018
	116741.0	1277050	1800	116741	05.02.2018	ME803852	1.0	KOS	1.0	07.02.2018
	116741.0	1277053	100	116741	05.02.2018	ME803937	1.0	KOS	1.0	07.02.2018
	116741.0	1277053	200	116741	05.02.2018	ME803942	1.0	KOS	1.0	07.02.2018
	116741.0	1277053	300	116741	05.02.2018	ME8022723	2.0	KOS	2.0	07.02.2018
	116741.0	1277053	400	116741	05.02.2018	ME8022998	2.0	KOS	2.0	07.02.2018
	116741.0	1277053	500	116741	05.02.2018	ME8029315	1.0	KOS	1.0	07.02.2018
	116741.0	1277060	1900	116741	05.02.2018	ME801373	2.0	KOS	2.0	07.02.2018
	116741.0	1277060	1800	116741	05.02.2018	ME801372	2.0	KOS	2.0	07.02.2018
	116741.0	1277060	1700	116741	05.02.2018	ME801559	4.0	KOS	4.0	07.02.2018
	116741.0	1277060	1600	116741	05.02.2018	ME803700	2.0	KOS	2.0	07.02.2018
	116741.0	1277060	1500	116741	05.02.2018	ME801403	4.0	KOS	4.0	07.02.2018
	116741.0	1277132	600	116741	05.02.2018	ME8029317	1.0	KOS	1.0	07.02.2018
	116741.0	1277132	500	116741	05.02.2018	ME8029315	1.0	KOS	1.0	07.02.2018
	116741.0	1277132	400	116741	05.02.2018	ME8022998	2.0	KOS	2.0	07.02.2018
	116741.0	1277132	300	116741	05.02.2018	ME8022723	2.0	KOS	2.0	07.02.2018
	116741.0	1277132	200	116741	05.02.2018	ME803942	1.0	KOS	1.0	07.02.2018
	116741.0	1277132	100	116741	05.02.2018	ME803937	1.0	KOS	1.0	07.02.2018
	116741.0	1277131	1800	116741	05.02.2018	ME803852	1.0	KOS	1.0	07.02.2018
	116741.0	1277131	1700	116741	05.02.2018	ME803718	1.0	KOS	1.0	07.02.2018
	116741.0	1277131	1600	116741	05.02.2018	ME803717	2.0	KOS	2.0	07.02.2018
	116741.0	1277131	1500	116741	05.02.2018	ME803725	2.0	KOS	2.0	07.02.2018
	116741.0	1277131	1400	116741	05.02.2018	ME803716	2.0	KOS	2.0	07.02.2018
	116741.0	1277131	1300	116741	05.02.2018	ME803715	2.0	KOS	2.0	07.02.2018
	116741.0	1277131	1200	116741	05.02.2018	ME8022998	2.0	KOS	2.0	07.02.2018
	116741.0	1277131	1100	116741	05.02.2018	ME813346	2.0	KOS	2.0	07.02.2018
	116741.0	1277131	1000	116741	05.02.2018	ME813345	1.0	KOS	1.0	07.02.2018
	116741.0	1277131	900	116741	05.02.2018	ME813344	1.0	KOS	1.0	07.02.2018
	116741.0	1277131	800	116741	05.02.2018	ME806388	2.0	KOS	2.0	07.02.2018
	116741.0	1277131	700	116741	05.02.2018	ME803850	1.0	KOS	1.0	07.02.2018
	116741.0	1277131	600	116741	05.02.2018	ME803848	1.0	KOS	1.0	07.02.2018
	116741.0	1277131	500	116741	05.02.2018	ME803724	1.0	KOS	1.0	07.02.2018
	116741.0	1277131	400	116741	05.02.2018	ME803723	1.0	KOS	1.0	07.02.2018
	116741.0	1277131	300	116741	05.02.2018	ME803719	1.0	KOS	1.0	07.02.2018
	116741.0	1277131	200	116741	05.02.2018	ME803709	1.0	KOS	1.0	07.02.2018
	116741.0	1277131	100	116741	05.02.2018	ME803085	1.0	KOS	1.0	07.02.2018
	116741.0	1277128	400	116741	05.02.2018	ME858738	2.0	KOS	2.0	07.02.2018
	116741.0	1277128	300	116741	05.02.2018	ME801136	1.0	KOS	1.0	07.02.2018
	116741.0	1277128	200	116741	05.02.2018	ME801131	4.0	KOS	4.0	07.02.2018
	116741.0	1277128	100	116741	05.02.2018	ME801130	1.0	KOS	1.0	07.02.2018
	116741.0	1277125	200	116741	05.02.2018	ME804252	1.0	KOS	1.0	07.02.2018
	116741.0	1277125	100	116741	05.02.2018	ME804250	1.0	KOS	1.0	07.02.2018
	116741.0	1277132	700	116741	05.02.2018	ME8029318	1.0	KOS	1.0	07.02.2018
	116741.0	1277138	1600	116741	05.02.2018	ME803700	2.0	KOS	2.0	07.02.2018
	116741.0	1277138	1500	116741	05.02.2018	ME801403	4.0	KOS	4.0	07.02.2018
	116741.0	1277138	1400	116741	05.02.2018	ME838273	3.0	KOS	3.0	07.02.2018
	116741.0	1277138	1300	116741	05.02.2018	ME838278	1.0	KOS	1.0	07.02.2018
	116741.0	1277138	1100	116741	05.02.2018	ME824798	3.0	KOS	3.0	07.02.2018
	116741.0	1277138	1000	116741	05.02.2018	ME801546	2.0	KOS	2.0	07.02.2018
	116741.0	1277138	900	116741	05.02.2018	ME801528	1.0	KOS	1.0	07.02.2018
	116741.0	1277138	800	116741	05.02.2018	ME801527	1.0	KOS	1.0	07.02.2018
	116741.0	1277138	700	116741	05.02.2018	ME801400	2.0	KOS	2.0	07.02.2018
	116741.0	1277138	600	116741	05.02.2018	ME801078	1.0	KOS	1.0	07.02.2018
	116741.0	1277138	500	116741	05.02.2018	ME801534	2.0	KOS	2.0	07.02.2018
	116741.0	1277138	400	116741	05.02.2018	ME801370	2.0	KOS	2.0	07.02.2018
	116741.0	1277138	300	116741	05.02.2018	ME801077	1.0	KOS	1.0	07.02.2018
	116741.0	1277138	200	116741	05.02.2018	ME801076	1.0	KOS	1.0	07.02.2018
	116741.0	1277138	100	116741	05.02.2018	ME800910	4.0	KOS	4.0	07.02.2018
	116741.0	1277135	1200	116741	05.02.2018	ME806396	4.0	KOS	4.0	07.02.2018
	116741.0	1277135	1100	116741	05.02.2018	ME803852	1.0	KOS	1.0	07.02.2018
	116741.0	1277135	1000	116741	05.02.2018	ME803950	2.0	KOS	2.0	07.02.2018
	116741.0	1277135	900	116741	05.02.2018	ME804008	2.0	KOS	2.0	07.02.2018
	116741.0	1277135	800	116741	05.02.2018	ME8022723	2.0	KOS	2.0	07.02.2018
